,product_id,product_category,product_name,product_price,scrapy_datetime,style_id,color_id,color_name,fit,size_number,size_model,cotton,spandex,polyester,elastomultiester
160,1013317010,men_jeans_joggers,hybrid_regular_tapered_joggers,39.99,2022-04-19 13:17:23,1013317,10,dark_blue,regular_fit,187.0,size L,0.79,0.01,0.2,0.0
161,1013317010,men_jeans_joggers,hybrid_regular_tapered_joggers,39.99,2022-04-19 13:17:23,1013317,10,black,regular_fit,187.0,size L,0.79,0.01,0.2,0.0
162,927964001,men_jeans_regular,regular_tapered_crop_jeans,19.99,2022-04-19 13:17:23,927964,1,black,regular_fit,188.0,size 31,1.0,0.0,0.0,0.0
163,1004199003,men_jeans_skinny,skinny_cropped_jeans,29.99,2022-04-19 13:17:23,1004199,3,light_denim_blue,skinny_fit,185.0,size 31,0.99,0.01,0.0,0.0
164,927964013,men_jeans_regular,regular_tapered_crop_jeans,19.99,2022-04-19 13:17:23,927964,13,black,regular_fit,188.0,size 31,1.0,0.0,0.0,0.0
165,985159008,men_jeans_skinny,skinny_jeans,19.99,2022-04-19 13:17:23,985159,8,black,skinny_fit,187.0,size 31/32,0.99,0.01,0.0,0.0
166,985159008,men_jeans_skinny,skinny_jeans,19.99,2022-04-19 13:17:23,985159,8,light_denim_blue,skinny_fit,187.0,size 31/32,0.99,0.01,0.0,0.0
167,985159008,men_jeans_skinny,skinny_jeans,19.99,2022-04-19 13:17:23,985159,8,dark_blue,skinny_fit,187.0,size 31/32,0.99,0.01,0.0,0.0
168,985159008,men_jeans_skinny,skinny_jeans,19.99,2022-04-19 13:17:23,985159,8,dark_denim_blue,skinny_fit,187.0,size 31/32,0.99,0.01,0.0,0.0
169,985159008,men_jeans_skinny,skinny_jeans,19.99,2022-04-19 13:17:23,985159,8,denim_blue,skinny_fit,187.0,size 31/32,0.99,0.01,0.0,0.0
170,985159008,men_jeans_skinny,skinny_jeans,19.99,2022-04-19 13:17:23,985159,8,dark_gray,skinny_fit,187.0,size 31/32,0.99,0.01,0.0,0.0
171,985197004,men_jeans_slim,slim_jeans,19.99,2022-04-19 13:17:23,985197,4,midnight_blue,slim_fit,189.0,size 32/32,0.98,0.02,0.0,0.0
172,985197004,men_jeans_slim,slim_jeans,19.99,2022-04-19 13:17:23,985197,4,denim_blue,slim_fit,189.0,size 32/32,0.98,0.02,0.0,0.0
173,985197004,men_jeans_slim,slim_jeans,19.99,2022-04-19 13:17:23,985197,4,dark_denim_blue,slim_fit,189.0,size 32/32,0.98,0.02,0.0,0.0
174,985197004,men_jeans_slim,slim_jeans,19.99,2022-04-19 13:17:23,985197,4,light_denim_blue,slim_fit,189.0,size 32/32,0.98,0.02,0.0,0.0
175,985197004,men_jeans_slim,slim_jeans,19.99,2022-04-19 13:17:23,985197,4,dark_gray,slim_fit,189.0,size 32/32,0.98,0.02,0.0,0.0
176,1024711001,men_jeans_slim,slim_jeans,29.99,2022-04-19 13:17:23,1024711,1,dark_denim_blue,slim_fit,189.0,size 31/32,0.99,0.01,0.0,0.0
177,1024711001,men_jeans_slim,slim_jeans,29.99,2022-04-19 13:17:23,1024711,1,black,slim_fit,189.0,size 31/32,0.98,0.02,0.0,0.0
178,1024711001,men_jeans_slim,slim_jeans,29.99,2022-04-19 13:17:23,1024711,1,light_denim_blue,slim_fit,189.0,size 31/32,0.98,0.02,0.0,0.0
179,1013317002,men_jeans_joggers,hybrid_regular_tapered_joggers,39.99,2022-04-19 13:17:23,1013317,2,light_denim_blue,regular_fit,187.0,size L,0.79,0.01,0.2,0.0
180,1013317002,men_jeans_joggers,hybrid_regular_tapered_joggers,39.99,2022-04-19 13:17:23,1013317,2,denim_blue,regular_fit,187.0,size L,0.79,0.01,0.2,0.0
181,1013317002,men_jeans_joggers,hybrid_regular_tapered_joggers,39.99,2022-04-19 13:17:23,1013317,2,dark_gray,regular_fit,187.0,size L,0.79,0.01,0.2,0.0
182,1013317002,men_jeans_joggers,hybrid_regular_tapered_joggers,39.99,2022-04-19 13:17:23,1013317,2,dark_blue,regular_fit,187.0,size L,0.79,0.01,0.2,0.0
183,1013317002,men_jeans_joggers,hybrid_regular_tapered_joggers,39.99,2022-04-19 13:17:23,1013317,2,black,regular_fit,187.0,size L,0.79,0.01,0.2,0.0
184,938875012,men_jeans_slim,slim_tapered_jeans,39.99,2022-04-19 13:17:23,938875,12,light_denim_blue,slim_fit,187.0,size 31/32,0.98,0.02,0.0,0.0
185,938875012,men_jeans_slim,slim_tapered_jeans,39.99,2022-04-19 13:17:23,938875,12,white,slim_fit,187.0,size 31/32,0.98,0.02,0.0,0.0
186,938875012,men_jeans_slim,slim_tapered_jeans,39.99,2022-04-19 13:17:23,938875,12,dark_gray,slim_fit,187.0,size 31/32,0.98,0.02,0.0,0.0
187,938875012,men_jeans_slim,slim_tapered_jeans,39.99,2022-04-19 13:17:23,938875,12,black,slim_fit,187.0,size 31/32,0.98,0.02,0.0,0.0
188,938875012,men_jeans_slim,slim_tapered_jeans,39.99,2022-04-19 13:17:23,938875,12,light_blue,slim_fit,187.0,size 31/32,0.98,0.02,0.0,0.0
189,938875012,men_jeans_slim,slim_tapered_jeans,39.99,2022-04-19 13:17:23,938875,12,denim_blue,slim_fit,187.0,size 31/32,0.98,0.02,0.0,0.0
190,938875012,men_jeans_slim,slim_tapered_jeans,39.99,2022-04-19 13:17:23,938875,12,pale_denim_blue,slim_fit,187.0,size 31/32,0.98,0.02,0.0,0.0
191,985159007,men_jeans_skinny,skinny_jeans,19.99,2022-04-19 13:17:23,985159,7,black,skinny_fit,187.0,size 31/32,0.99,0.01,0.0,0.0
192,985159007,men_jeans_skinny,skinny_jeans,19.99,2022-04-19 13:17:23,985159,7,light_denim_blue,skinny_fit,187.0,size 31/32,0.99,0.01,0.0,0.0
193,985159007,men_jeans_skinny,skinny_jeans,19.99,2022-04-19 13:17:23,985159,7,dark_blue,skinny_fit,187.0,size 31/32,0.99,0.01,0.0,0.0
194,985159007,men_jeans_skinny,skinny_jeans,19.99,2022-04-19 13:17:23,985159,7,dark_denim_blue,skinny_fit,187.0,size 31/32,0.99,0.01,0.0,0.0
195,985159007,men_jeans_skinny,skinny_jeans,19.99,2022-04-19 13:17:23,985159,7,denim_blue,skinny_fit,187.0,size 31/32,0.99,0.01,0.0,0.0
196,985159007,men_jeans_skinny,skinny_jeans,19.99,2022-04-19 13:17:23,985159,7,dark_gray,skinny_fit,187.0,size 31/32,0.99,0.01,0.0,0.0
197,1004199001,men_jeans_skinny,skinny_cropped_jeans,29.99,2022-04-19 13:17:23,1004199,1,light_denim_blue,skinny_fit,185.0,size 31,0.99,0.01,0.0,0.0
198,985159002,men_jeans_skinny,skinny_jeans,19.99,2022-04-19 13:17:23,985159,2,black,skinny_fit,187.0,size 31/32,0.99,0.01,0.0,0.0
199,985159002,men_jeans_skinny,skinny_jeans,19.99,2022-04-19 13:17:23,985159,2,light_denim_blue,skinny_fit,187.0,size 31/32,0.99,0.01,0.0,0.0
200,985159002,men_jeans_skinny,skinny_jeans,19.99,2022-04-19 13:17:23,985159,2,dark_blue,skinny_fit,187.0,size 31/32,0.99,0.01,0.0,0.0
201,985159002,men_jeans_skinny,skinny_jeans,19.99,2022-04-19 13:17:23,985159,2,dark_denim_blue,skinny_fit,187.0,size 31/32,0.99,0.01,0.0,0.0
202,985159002,men_jeans_skinny,skinny_jeans,19.99,2022-04-19 13:17:23,985159,2,denim_blue,skinny_fit,187.0,size 31/32,0.99,0.01,0.0,0.0
203,985159002,men_jeans_skinny,skinny_jeans,19.99,2022-04-19 13:17:23,985159,2,dark_gray,skinny_fit,187.0,size 31/32,0.99,0.01,0.0,0.0
204,1018704001,men_jeans_relaxed,relaxed_pull-on_jeans,24.99,2022-04-19 13:17:23,1018704,1,denim_blue,relaxed_fit,187.0,size L,1.0,0.0,0.0,0.0
205,1013317001,men_jeans_joggers,hybrid_regular_tapered_joggers,39.99,2022-04-19 13:17:23,1013317,1,light_denim_blue,regular_fit,187.0,size L,0.79,0.01,0.2,0.0
206,1013317001,men_jeans_joggers,hybrid_regular_tapered_joggers,39.99,2022-04-19 13:17:23,1013317,1,denim_blue,regular_fit,187.0,size L,0.79,0.01,0.2,0.0
207,1013317001,men_jeans_joggers,hybrid_regular_tapered_joggers,39.99,2022-04-19 13:17:23,1013317,1,dark_gray,regular_fit,187.0,size L,0.79,0.01,0.2,0.0
208,1013317001,men_jeans_joggers,hybrid_regular_tapered_joggers,39.99,2022-04-19 13:17:23,1013317,1,dark_blue,regular_fit,187.0,size L,0.79,0.01,0.2,0.0
209,1013317001,men_jeans_joggers,hybrid_regular_tapered_joggers,39.99,2022-04-19 13:17:23,1013317,1,black,regular_fit,187.0,size L,0.79,0.01,0.2,0.0
210,1013317005,men_jeans_joggers,hybrid_regular_tapered_joggers,39.99,2022-04-19 13:17:23,1013317,5,light_denim_blue,regular_fit,187.0,size L,0.79,0.01,0.2,0.0
211,1013317005,men_jeans_joggers,hybrid_regular_tapered_joggers,39.99,2022-04-19 13:17:23,1013317,5,denim_blue,regular_fit,187.0,size L,0.79,0.01,0.2,0.0
212,1013317005,men_jeans_joggers,hybrid_regular_tapered_joggers,39.99,2022-04-19 13:17:23,1013317,5,dark_gray,regular_fit,187.0,size L,0.79,0.01,0.2,0.0
213,1013317005,men_jeans_joggers,hybrid_regular_tapered_joggers,39.99,2022-04-19 13:17:23,1013317,5,dark_blue,regular_fit,187.0,size L,0.79,0.01,0.2,0.0
214,1013317005,men_jeans_joggers,hybrid_regular_tapered_joggers,39.99,2022-04-19 13:17:23,1013317,5,black,regular_fit,187.0,size L,0.79,0.01,0.2,0.0
215,427159006,men_jeans_ripped,trashed_skinny_jeans,39.99,2022-04-19 13:17:23,427159,6,black_denim,skinny_fit,184.0,size 31/32,0.93,0.01,0.06,0.0
216,427159006,men_jeans_ripped,trashed_skinny_jeans,39.99,2022-04-19 13:17:23,427159,6,blue_washed_out,skinny_fit,184.0,size 31/32,0.93,0.01,0.06,0.0
217,427159006,men_jeans_ripped,trashed_skinny_jeans,39.99,2022-04-19 13:17:23,427159,6,dark_denim_blue,skinny_fit,184.0,size 31/32,0.93,0.01,0.06,0.0
218,427159006,men_jeans_ripped,trashed_skinny_jeans,39.99,2022-04-19 13:17:23,427159,6,black_washed_out,skinny_fit,184.0,size 31/32,0.93,0.01,0.06,0.0
219,427159006,men_jeans_ripped,trashed_skinny_jeans,39.99,2022-04-19 13:17:23,427159,6,denim_blue,skinny_fit,184.0,size 31/32,0.93,0.01,0.06,0.0
220,427159006,men_jeans_ripped,trashed_skinny_jeans,39.99,2022-04-19 13:17:23,427159,6,white_denim,skinny_fit,184.0,size 31/32,0.93,0.01,0.06,0.0
221,427159006,men_jeans_ripped,trashed_skinny_jeans,39.99,2022-04-19 13:17:23,427159,6,light_blue_washed_out,skinny_fit,184.0,size 31/32,0.93,0.01,0.06,0.0
222,427159006,men_jeans_ripped,trashed_skinny_jeans,39.99,2022-04-19 13:17:23,427159,6,super_light_denim_blue,skinny_fit,184.0,size 31/32,0.93,0.01,0.06,0.0
223,427159006,men_jeans_ripped,trashed_skinny_jeans,39.99,2022-04-19 13:17:23,427159,6,black_trashed,skinny_fit,184.0,size 31/32,0.93,0.01,0.06,0.0
224,427159006,men_jeans_ripped,trashed_skinny_jeans,39.99,2022-04-19 13:17:23,427159,6,light_denim_blue,skinny_fit,184.0,size 31/32,0.93,0.01,0.06,0.0
225,427159006,men_jeans_ripped,trashed_skinny_jeans,39.99,2022-04-19 13:17:23,427159,6,denim_blue_bleached,skinny_fit,184.0,size 31/32,0.93,0.01,0.06,0.0
226,427159006,men_jeans_ripped,trashed_skinny_jeans,39.99,2022-04-19 13:17:23,427159,6,black_bleached,skinny_fit,184.0,size 31/32,0.93,0.01,0.06,0.0
227,985197006,men_jeans_slim,slim_jeans,19.99,2022-04-19 13:17:23,985197,6,midnight_blue,slim_fit,189.0,size 32/32,0.98,0.02,0.0,0.0
228,985197006,men_jeans_slim,slim_jeans,19.99,2022-04-19 13:17:23,985197,6,denim_blue,slim_fit,189.0,size 32/32,0.98,0.02,0.0,0.0
229,985197006,men_jeans_slim,slim_jeans,19.99,2022-04-19 13:17:23,985197,6,dark_denim_blue,slim_fit,189.0,size 32/32,0.98,0.02,0.0,0.0
230,985197006,men_jeans_slim,slim_jeans,19.99,2022-04-19 13:17:23,985197,6,light_denim_blue,slim_fit,189.0,size 32/32,0.98,0.02,0.0,0.0
231,985197006,men_jeans_slim,slim_jeans,19.99,2022-04-19 13:17:23,985197,6,dark_gray,slim_fit,189.0,size 32/32,0.98,0.02,0.0,0.0
232,938875010,men_jeans_slim,slim_tapered_jeans,39.99,2022-04-19 13:17:23,938875,10,light_denim_blue,slim_fit,187.0,size 31/32,0.98,0.02,0.0,0.0
233,938875010,men_jeans_slim,slim_tapered_jeans,39.99,2022-04-19 13:17:23,938875,10,white,slim_fit,187.0,size 31/32,0.98,0.02,0.0,0.0
234,938875010,men_jeans_slim,slim_tapered_jeans,39.99,2022-04-19 13:17:23,938875,10,dark_gray,slim_fit,187.0,size 31/32,0.98,0.02,0.0,0.0
235,938875010,men_jeans_slim,slim_tapered_jeans,39.99,2022-04-19 13:17:23,938875,10,black,slim_fit,187.0,size 31/32,0.98,0.02,0.0,0.0
236,938875010,men_jeans_slim,slim_tapered_jeans,39.99,2022-04-19 13:17:23,938875,10,light_blue,slim_fit,187.0,size 31/32,0.98,0.02,0.0,0.0
237,938875010,men_jeans_slim,slim_tapered_jeans,39.99,2022-04-19 13:17:23,938875,10,denim_blue,slim_fit,187.0,size 31/32,0.98,0.02,0.0,0.0
238,938875010,men_jeans_slim,slim_tapered_jeans,39.99,2022-04-19 13:17:23,938875,10,pale_denim_blue,slim_fit,187.0,size 31/32,0.98,0.02,0.0,0.0
239,985197003,men_jeans_slim,slim_jeans,19.99,2022-04-19 13:17:23,985197,3,midnight_blue,slim_fit,189.0,size 32/32,0.98,0.02,0.0,0.0
240,985197003,men_jeans_slim,slim_jeans,19.99,2022-04-19 13:17:23,985197,3,denim_blue,slim_fit,189.0,size 32/32,0.98,0.02,0.0,0.0
241,985197003,men_jeans_slim,slim_jeans,19.99,2022-04-19 13:17:23,985197,3,dark_denim_blue,slim_fit,189.0,size 32/32,0.98,0.02,0.0,0.0
242,985197003,men_jeans_slim,slim_jeans,19.99,2022-04-19 13:17:23,985197,3,light_denim_blue,slim_fit,189.0,size 32/32,0.98,0.02,0.0,0.0
243,985197003,men_jeans_slim,slim_jeans,19.99,2022-04-19 13:17:23,985197,3,dark_gray,slim_fit,189.0,size 32/32,0.98,0.02,0.0,0.0
244,938875008,men_jeans_slim,slim_tapered_jeans,39.99,2022-04-19 13:17:23,938875,8,light_denim_blue,slim_fit,187.0,size 31/32,0.98,0.02,0.0,0.0
245,938875008,men_jeans_slim,slim_tapered_jeans,39.99,2022-04-19 13:17:23,938875,8,white,slim_fit,187.0,size 31/32,0.98,0.02,0.0,0.0
246,938875008,men_jeans_slim,slim_tapered_jeans,39.99,2022-04-19 13:17:23,938875,8,dark_gray,slim_fit,187.0,size 31/32,0.98,0.02,0.0,0.0
247,938875008,men_jeans_slim,slim_tapered_jeans,39.99,2022-04-19 13:17:23,938875,8,black,slim_fit,187.0,size 31/32,0.98,0.02,0.0,0.0
248,938875008,men_jeans_slim,slim_tapered_jeans,39.99,2022-04-19 13:17:23,938875,8,light_blue,slim_fit,187.0,size 31/32,0.98,0.02,0.0,0.0
249,938875008,men_jeans_slim,slim_tapered_jeans,39.99,2022-04-19 13:17:23,938875,8,denim_blue,slim_fit,187.0,size 31/32,0.98,0.02,0.0,0.0
250,938875008,men_jeans_slim,slim_tapered_jeans,39.99,2022-04-19 13:17:23,938875,8,pale_denim_blue,slim_fit,187.0,size 31/32,0.98,0.02,0.0,0.0
251,1024711004,men_jeans_slim,slim_jeans,29.99,2022-04-19 13:17:23,1024711,4,dark_denim_blue,slim_fit,189.0,size 31/32,0.99,0.01,0.0,0.0
252,1024711004,men_jeans_slim,slim_jeans,29.99,2022-04-19 13:17:23,1024711,4,black,slim_fit,189.0,size 31/32,0.98,0.02,0.0,0.0
253,1024711004,men_jeans_slim,slim_jeans,29.99,2022-04-19 13:17:23,1024711,4,light_denim_blue,slim_fit,189.0,size 31/32,0.98,0.02,0.0,0.0
254,938875014,men_jeans_slim,slim_tapered_jeans,39.99,2022-04-19 13:17:23,938875,14,light_denim_blue,slim_fit,187.0,size 31/32,0.98,0.02,0.0,0.0
255,938875014,men_jeans_slim,slim_tapered_jeans,39.99,2022-04-19 13:17:23,938875,14,white,slim_fit,187.0,size 31/32,0.98,0.02,0.0,0.0
256,938875014,men_jeans_slim,slim_tapered_jeans,39.99,2022-04-19 13:17:23,938875,14,dark_gray,slim_fit,187.0,size 31/32,0.98,0.02,0.0,0.0
257,938875014,men_jeans_slim,slim_tapered_jeans,39.99,2022-04-19 13:17:23,938875,14,black,slim_fit,187.0,size 31/32,0.98,0.02,0.0,0.0
258,938875014,men_jeans_slim,slim_tapered_jeans,39.99,2022-04-19 13:17:23,938875,14,light_blue,slim_fit,187.0,size 31/32,0.98,0.02,0.0,0.0
259,938875014,men_jeans_slim,slim_tapered_jeans,39.99,2022-04-19 13:17:23,938875,14,denim_blue,slim_fit,187.0,size 31/32,0.98,0.02,0.0,0.0
260,938875014,men_jeans_slim,slim_tapered_jeans,39.99,2022-04-19 13:17:23,938875,14,pale_denim_blue,slim_fit,187.0,size 31/32,0.98,0.02,0.0,0.0
261,751994024,men_jeans_slim,slim_jeans,29.99,2022-04-19 13:17:23,751994,24,light_denim_blue,slim_fit,187.0,size 31/32,0.98,0.02,0.0,0.0
262,751994024,men_jeans_slim,slim_jeans,29.99,2022-04-19 13:17:23,751994,24,black_washed_out,slim_fit,187.0,size 31/32,0.98,0.02,0.0,0.0
263,751994024,men_jeans_slim,slim_jeans,29.99,2022-04-19 13:17:23,751994,24,dark_blue_denim,slim_fit,187.0,size 31/32,0.98,0.02,0.0,0.0
264,751994024,men_jeans_slim,slim_jeans,29.99,2022-04-19 13:17:23,751994,24,dark_gray,slim_fit,187.0,size 31/32,0.98,0.02,0.0,0.0
265,751994024,men_jeans_slim,slim_jeans,29.99,2022-04-19 13:17:23,751994,24,light_gray,slim_fit,187.0,size 31/32,0.98,0.02,0.0,0.0
266,751994024,men_jeans_slim,slim_jeans,29.99,2022-04-19 13:17:23,751994,24,dark_denim_blue,slim_fit,187.0,size 31/32,0.98,0.02,0.0,0.0
267,751994024,men_jeans_slim,slim_jeans,29.99,2022-04-19 13:17:23,751994,24,denim_blue,slim_fit,187.0,size 31/32,0.98,0.02,0.0,0.0
268,751994024,men_jeans_slim,slim_jeans,29.99,2022-04-19 13:17:23,751994,24,light_blue,slim_fit,187.0,size 31/32,0.98,0.02,0.0,0.0
269,751994024,men_jeans_slim,slim_jeans,29.99,2022-04-19 13:17:23,751994,24,dark_blue,slim_fit,187.0,size 31/32,0.98,0.02,0.0,0.0
270,1008110006,men_jeans_slim,freefit®_slim_jeans,49.99,2022-04-19 13:17:23,1008110,6,dark_denim_blue,slim_fit,188.0,size 31/32,0.89,0.02,0.0,0.09
271,1008110006,men_jeans_slim,freefit®_slim_jeans,49.99,2022-04-19 13:17:23,1008110,6,black_no_fade_black,slim_fit,188.0,size 31/32,0.89,0.02,0.0,0.09
272,1008110006,men_jeans_slim,freefit®_slim_jeans,49.99,2022-04-19 13:17:23,1008110,6,light_denim_blue,slim_fit,188.0,size 31/32,0.89,0.02,0.0,0.09
273,1008110006,men_jeans_slim,freefit®_slim_jeans,49.99,2022-04-19 13:17:23,1008110,6,denim_blue,slim_fit,188.0,size 31/32,0.89,0.02,0.0,0.09
274,1027852007,men_jeans_joggers,relaxed_denim_joggers,29.99,2022-04-19 13:17:23,1027852,7,dark_gray,relaxed_fit,185.0,size M,1.0,0.0,0.0,0.0
275,1027852007,men_jeans_joggers,relaxed_denim_joggers,29.99,2022-04-19 13:17:23,1027852,7,denim_blue,relaxed_fit,187.0,size L,1.0,0.0,0.0,0.0
276,1025726002,men_jeans_relaxed,relaxed_jeans,39.99,2022-04-19 13:17:23,1025726,2,graphite_gray,relaxed_fit,187.0,size 31/32,1.0,0.0,0.0,0.0
277,1025726002,men_jeans_relaxed,relaxed_jeans,39.99,2022-04-19 13:17:23,1025726,2,light_denim_blue,relaxed_fit,185.0,size 31/32,1.0,0.0,0.0,0.0
278,1024711006,men_jeans_slim,slim_jeans,29.99,2022-04-19 13:17:23,1024711,6,dark_denim_blue,slim_fit,189.0,size 31/32,0.99,0.01,0.0,0.0
279,1024711006,men_jeans_slim,slim_jeans,29.99,2022-04-19 13:17:23,1024711,6,black,slim_fit,189.0,size 31/32,0.98,0.02,0.0,0.0
280,1024711006,men_jeans_slim,slim_jeans,29.99,2022-04-19 13:17:23,1024711,6,light_denim_blue,slim_fit,189.0,size 31/32,0.98,0.02,0.0,0.0
281,1018704003,men_jeans_relaxed,relaxed_pull-on_jeans,24.99,2022-04-19 13:17:23,1018704,3,denim_blue,relaxed_fit,187.0,size L,1.0,0.0,0.0,0.0
282,993887001,men_jeans_joggers,hybrid_regular_denim_joggers,39.99,2022-04-19 13:17:23,993887,1,denim_blue,regular_fit,188.0,size 31/32,0.77,0.02,0.21,0.0
283,993887001,men_jeans_joggers,hybrid_regular_denim_joggers,39.99,2022-04-19 13:17:23,993887,1,black,regular_fit,188.0,size 31/32,0.77,0.02,0.21,0.0
284,1008110005,men_jeans_slim,freefit®_slim_jeans,49.99,2022-04-19 13:17:23,1008110,5,dark_denim_blue,slim_fit,188.0,size 31/32,0.89,0.02,0.0,0.09
285,1008110005,men_jeans_slim,freefit®_slim_jeans,49.99,2022-04-19 13:17:23,1008110,5,black_no_fade_black,slim_fit,188.0,size 31/32,0.89,0.02,0.0,0.09
286,1008110005,men_jeans_slim,freefit®_slim_jeans,49.99,2022-04-19 13:17:23,1008110,5,light_denim_blue,slim_fit,188.0,size 31/32,0.89,0.02,0.0,0.09
287,1008110005,men_jeans_slim,freefit®_slim_jeans,49.99,2022-04-19 13:17:23,1008110,5,denim_blue,slim_fit,188.0,size 31/32,0.89,0.02,0.0,0.09
288,1013317006,men_jeans_joggers,hybrid_regular_tapered_joggers,39.99,2022-04-19 13:17:23,1013317,6,light_denim_blue,regular_fit,187.0,size L,0.79,0.01,0.2,0.0
289,1013317006,men_jeans_joggers,hybrid_regular_tapered_joggers,39.99,2022-04-19 13:17:23,1013317,6,denim_blue,regular_fit,187.0,size L,0.79,0.01,0.2,0.0
290,1013317006,men_jeans_joggers,hybrid_regular_tapered_joggers,39.99,2022-04-19 13:17:23,1013317,6,dark_gray,regular_fit,187.0,size L,0.79,0.01,0.2,0.0
291,1013317006,men_jeans_joggers,hybrid_regular_tapered_joggers,39.99,2022-04-19 13:17:23,1013317,6,dark_blue,regular_fit,187.0,size L,0.79,0.01,0.2,0.0
292,1013317006,men_jeans_joggers,hybrid_regular_tapered_joggers,39.99,2022-04-19 13:17:23,1013317,6,black,regular_fit,187.0,size L,0.79,0.01,0.2,0.0
293,1027852002,men_jeans_joggers,relaxed_denim_joggers,29.99,2022-04-19 13:17:23,1027852,2,dark_gray,relaxed_fit,185.0,size M,1.0,0.0,0.0,0.0
294,1027852002,men_jeans_joggers,relaxed_denim_joggers,29.99,2022-04-19 13:17:23,1027852,2,denim_blue,relaxed_fit,187.0,size L,1.0,0.0,0.0,0.0
295,985197001,men_jeans_slim,slim_jeans,19.99,2022-04-19 13:17:23,985197,1,midnight_blue,slim_fit,189.0,size 32/32,0.98,0.02,0.0,0.0
296,985197001,men_jeans_slim,slim_jeans,19.99,2022-04-19 13:17:23,985197,1,denim_blue,slim_fit,189.0,size 32/32,0.98,0.02,0.0,0.0
297,985197001,men_jeans_slim,slim_jeans,19.99,2022-04-19 13:17:23,985197,1,dark_denim_blue,slim_fit,189.0,size 32/32,0.98,0.02,0.0,0.0
298,985197001,men_jeans_slim,slim_jeans,19.99,2022-04-19 13:17:23,985197,1,light_denim_blue,slim_fit,189.0,size 32/32,0.98,0.02,0.0,0.0
299,985197001,men_jeans_slim,slim_jeans,19.99,2022-04-19 13:17:23,985197,1,dark_gray,slim_fit,189.0,size 32/32,0.98,0.02,0.0,0.0
300,1008110003,men_jeans_slim,freefit®_slim_jeans,49.99,2022-04-19 13:17:23,1008110,3,dark_denim_blue,slim_fit,188.0,size 31/32,0.89,0.02,0.0,0.09
301,1008110003,men_jeans_slim,freefit®_slim_jeans,49.99,2022-04-19 13:17:23,1008110,3,black_no_fade_black,slim_fit,188.0,size 31/32,0.89,0.02,0.0,0.09
302,1008110003,men_jeans_slim,freefit®_slim_jeans,49.99,2022-04-19 13:17:23,1008110,3,light_denim_blue,slim_fit,188.0,size 31/32,0.89,0.02,0.0,0.09
303,1008110003,men_jeans_slim,freefit®_slim_jeans,49.99,2022-04-19 13:17:23,1008110,3,denim_blue,slim_fit,188.0,size 31/32,0.89,0.02,0.0,0.09
304,1025726003,men_jeans_relaxed,relaxed_jeans,39.99,2022-04-19 13:17:23,1025726,3,graphite_gray,relaxed_fit,187.0,size 31/32,1.0,0.0,0.0,0.0
305,1025726003,men_jeans_relaxed,relaxed_jeans,39.99,2022-04-19 13:17:23,1025726,3,light_denim_blue,relaxed_fit,185.0,size 31/32,1.0,0.0,0.0,0.0
306,993887002,men_jeans_joggers,hybrid_regular_denim_joggers,39.99,2022-04-19 13:17:23,993887,2,denim_blue,regular_fit,188.0,size 31/32,0.77,0.02,0.21,0.0
307,993887002,men_jeans_joggers,hybrid_regular_denim_joggers,39.99,2022-04-19 13:17:23,993887,2,black,regular_fit,188.0,size 31/32,0.77,0.02,0.21,0.0
308,1018704002,men_jeans_relaxed,relaxed_pull-on_jeans,24.99,2022-04-19 13:17:23,1018704,2,denim_blue,relaxed_fit,187.0,size L,1.0,0.0,0.0,0.0
